State,Datetime,Total Demand,RRP,Precipitation (mm),Air Temp (C),Humidity (%),Wind Speed (km/h)
QLD1,2002/04/20 10:30,5290.64167,50.29,0.0,26.4,48.0,5.4
QLD1,2002/04/20 11:00,5278.045,42.47,0.0,27.9,47.0,3.6
QLD1,2002/04/20 11:30,5284.87333,41.18,0.0,28.2,41.0,9.4
QLD1,2002/04/20 12:00,5276.42333,41.6,0.0,29.0,35.0,11.2
QLD1,2002/04/20 12:30,5222.225,40.76,0.0,29.4,33.0,11.2
QLD1,2002/04/20 13:00,5196.03833,37.46,0.0,29.5,32.0,9.4
QLD1,2002/04/20 13:30,5114.59,35.25,0.0,30.7,29.0,9.4
QLD1,2002/04/20 14:00,5107.91167,35.45,0.0,30.9,27.0,9.4
QLD1,2002/04/20 14:30,5085.135,32.5,0.0,30.7,26.0,11.2
QLD1,2002/04/20 15:00,5083.36167,30.01,0.0,29.0,38.0,11.2
QLD1,2002/04/20 15:30,5089.3,32.34,0.0,28.6,38.0,13.0
QLD1,2002/04/20 16:00,5109.09667,35.91,0.0,28.3,38.0,11.2
QLD1,2002/04/20 16:30,5121.32,37.83,0.0,27.4,43.0,9.4
QLD1,2002/04/20 17:00,5185.52833,40.0,0.0,26.3,45.0,9.4
QLD1,2002/04/20 17:30,5317.18167,48.76,0.0,25.3,49.0,7.6
QLD1,2002/04/20 18:00,5547.02667,164.47,0.0,24.5,59.0,7.6
QLD1,2002/04/20 18:30,5679.645,285.01,0.0,23.7,67.0,5.4
QLD1,2002/04/20 19:00,5618.45,115.0,0.0,23.1,72.0,0.0
QLD1,2002/04/20 19:30,5455.67,63.01,0.0,23.1,74.0,5.4
QLD1,2002/04/20 20:00,5335.87167,61.79,0.0,22.9,69.0,3.6
QLD1,2002/04/20 20:30,5110.495,47.99,0.0,22.4,69.0,5.4
QLD1,2002/04/20 21:00,4997.49167,53.64,0.0,21.4,72.0,1.8
QLD1,2002/04/20 21:30,5011.11667,42.58,0.0,20.0,76.0,0.0
QLD1,2002/04/20 22:00,4901.33333,40.58,0.0,19.0,82.0,0.0
QLD1,2002/04/20 22:30,4881.52,39.2,0.0,18.2,87.0,0.0
QLD1,2002/04/20 23:00,4838.39167,36.18,0.0,17.7,89.0,0.0
QLD1,2002/04/20 23:30,4870.425,57.91,0.0,18.8,79.0,7.6
QLD1,2002/04/21 00:00,4703.17667,43.35,0.0,17.6,85.0,0.0
QLD1,2002/04/21 00:30,4499.68333,25.92,0.0,17.0,88.0,0.0
QLD1,2002/04/21 01:00,4389.195,22.33,0.0,16.4,88.0,0.0
QLD1,2002/04/21 01:30,4271.08333,22.4,0.0,16.4,89.0,0.0
QLD1,2002/04/21 02:00,4134.32,20.23,0.0,15.9,91.0,0.0
QLD1,2002/04/21 02:30,3957.88667,18.32,0.0,17.0,92.0,5.4
QLD1,2002/04/21 03:00,3881.93167,17.54,0.0,16.5,90.0,3.6
QLD1,2002/04/21 03:30,3803.86833,14.59,0.0,16.1,89.0,0.0
QLD1,2002/04/21 04:00,3768.90667,15.15,0.0,16.0,85.0,3.6
QLD1,2002/04/21 04:30,3777.52333,14.47,0.0,15.1,83.0,5.4
QLD1,2002/04/21 05:00,3801.60667,14.17,0.0,15.0,82.0,3.6
QLD1,2002/04/21 05:30,3809.50333,14.11,0.0,14.7,82.0,0.0
QLD1,2002/04/21 06:00,3860.17,14.62,0.0,14.7,82.0,0.0
QLD1,2002/04/21 06:30,3922.79333,16.75,0.0,15.9,76.0,5.4
QLD1,2002/04/21 07:00,4037.79,17.82,0.0,17.1,72.0,0.0
QLD1,2002/04/21 07:30,4191.045,16.69,0.0,19.0,59.0,5.4
QLD1,2002/04/21 08:00,4361.70667,17.54,0.0,20.1,53.0,7.6
QLD1,2002/04/21 08:30,4594.76833,20.28,0.0,21.4,50.0,7.6
QLD1,2002/04/21 09:00,4762.92333,23.71,0.0,23.2,45.0,5.4
QLD1,2002/04/21 09:30,4840.93,28.25,0.0,24.9,42.0,3.6
QLD1,2002/04/21 10:00,4906.46,31.06,0.0,26.9,33.0,11.2
QLD1,2002/04/21 10:30,4892.43833,32.42,0.0,27.1,32.0,11.2
QLD1,2002/04/21 11:00,4896.34667,31.34,0.0,27.7,30.0,11.2
QLD1,2002/04/21 11:30,4917.32667,30.62,0.0,27.7,29.0,14.8
QLD1,2002/04/21 12:00,4913.54167,29.26,0.0,28.3,26.0,11.2
QLD1,2002/04/21 12:30,4860.54333,27.62,0.0,29.9,28.0,11.2
QLD1,2002/04/21 13:00,4889.56833,29.23,0.0,30.3,26.0,9.4
QLD1,2002/04/21 13:30,4865.82833,25.26,0.0,30.1,24.0,11.2
QLD1,2002/04/21 14:00,4851.64,22.89,0.0,30.9,22.0,13.0
QLD1,2002/04/21 14:30,4837.225,22.31,0.0,31.0,22.0,14.8
QLD1,2002/04/21 15:00,4844.65667,22.03,0.0,31.2,23.0,13.0
QLD1,2002/04/21 15:30,4847.82333,22.14,0.0,31.0,21.0,13.0
QLD1,2002/04/21 16:00,4884.32,22.8,0.0,30.7,21.0,13.0
QLD1,2002/04/21 16:30,4905.93333,22.72,0.0,30.2,23.0,9.4
QLD1,2002/04/21 17:00,4996.11333,25.48,0.0,29.1,24.0,13.0
QLD1,2002/04/21 17:30,5226.12,31.1,0.0,27.7,27.0,11.2
QLD1,2002/04/21 18:00,5591.95,68.73,0.0,26.8,29.0,9.4
QLD1,2002/04/21 18:30,5772.12667,102.97,0.0,26.7,29.0,13.0
QLD1,2002/04/21 19:00,5716.13167,78.26,0.0,26.1,30.0,9.4
QLD1,2002/04/21 19:30,5561.22167,55.1,0.0,24.2,34.0,5.4
QLD1,2002/04/21 20:00,5441.95667,43.81,0.0,23.7,36.0,7.6
QLD1,2002/04/21 20:30,5299.16333,43.72,0.0,22.4,46.0,7.6
QLD1,2002/04/21 21:00,5154.70667,39.61,0.0,20.9,56.0,0.0
QLD1,2002/04/21 21:30,5095.08833,37.65,0.0,19.7,64.0,0.0
QLD1,2002/04/21 22:00,4929.13833,23.75,0.0,19.1,70.0,0.0
QLD1,2002/04/21 22:30,4863.245,24.94,0.0,18.7,75.0,0.0
QLD1,2002/04/21 23:00,4835.71333,24.99,0.0,18.3,78.0,0.0
QLD1,2002/04/21 23:30,4874.95333,36.79,0.0,18.9,80.0,1.8
QLD1,2002/04/22 00:00,4680.68833,28.15,0.0,18.8,76.0,3.6
QLD1,2002/04/22 00:30,4459.395,21.04,0.0,18.2,79.0,3.6
QLD1,2002/04/22 01:00,4342.53833,20.57,0.0,17.6,82.0,1.8
QLD1,2002/04/22 01:30,4241.29667,20.16,0.0,17.1,82.0,0.0
QLD1,2002/04/22 02:00,4089.01,17.84,0.0,17.4,81.0,5.4
QLD1,2002/04/22 02:30,3959.75333,17.07,0.0,17.3,80.0,3.6
QLD1,2002/04/22 03:00,3919.985,15.65,0.0,17.2,77.0,3.6
QLD1,2002/04/22 03:30,3911.00167,15.3,0.0,16.9,76.0,3.6
QLD1,2002/04/22 04:00,3907.77333,15.31,0.0,16.5,76.0,3.6
QLD1,2002/04/22 04:30,3917.16,14.34,0.0,16.7,73.0,5.4
QLD1,2002/04/22 05:00,4006.39167,16.19,0.0,16.0,74.0,5.4
QLD1,2002/04/22 05:30,4168.26833,16.65,0.0,15.0,78.0,0.0
QLD1,2002/04/22 06:00,4341.77,18.29,0.0,14.4,82.0,0.0
QLD1,2002/04/22 06:30,4730.045,20.96,0.0,14.6,83.0,0.0
QLD1,2002/04/22 07:00,5095.09333,22.92,0.0,17.6,72.0,3.6
QLD1,2002/04/22 07:30,5466.44833,21.9,0.0,18.8,60.0,5.4
QLD1,2002/04/22 08:00,5631.44,25.06,0.0,19.8,56.0,5.4
QLD1,2002/04/22 08:30,5750.65667,29.99,0.0,21.3,51.0,7.6
QLD1,2002/04/22 09:00,5790.91833,30.7,0.0,22.8,47.0,7.6
QLD1,2002/04/22 09:30,5820.34833,31.4,0.0,24.3,43.0,7.6
QLD1,2002/04/22 10:00,5853.42167,32.33,0.0,25.4,39.0,7.6
QLD1,2002/04/22 10:30,5817.60667,32.12,0.0,26.8,35.0,9.4
QLD1,2002/04/22 11:00,5828.68667,33.15,0.0,26.9,30.0,9.4
QLD1,2002/04/22 11:30,5868.735,36.25,0.0,28.3,32.0,7.6
QLD1,2002/04/22 12:00,5903.47,38.05,0.0,28.7,30.0,7.6
QLD1,2002/04/22 12:30,5889.55,38.7,0.0,29.0,26.0,9.4
QLD1,2002/04/22 13:00,5896.425,36.96,0.0,29.1,25.0,9.4
QLD1,2002/04/22 13:30,5902.415,33.64,0.0,29.8,28.0,11.2
QLD1,2002/04/22 14:00,5930.17,36.78,0.0,30.2,24.0,9.4
QLD1,2002/04/22 14:30,5950.45833,37.99,0.0,30.5,25.0,7.6
QLD1,2002/04/22 15:00,5946.89333,37.65,0.0,29.1,29.0,11.2
QLD1,2002/04/22 15:30,5922.95333,32.78,0.0,28.7,30.0,13.0
QLD1,2002/04/22 16:00,5911.49333,31.56,0.0,28.0,29.0,13.0
QLD1,2002/04/22 16:30,5907.33833,33.14,0.0,27.4,31.0,11.2
QLD1,2002/04/22 17:00,5926.04667,31.16,0.0,26.6,32.0,9.4
QLD1,2002/04/22 17:30,5971.48833,32.41,0.0,25.3,43.0,9.4
QLD1,2002/04/22 18:00,6267.935,61.36,0.0,24.5,52.0,7.6
QLD1,2002/04/22 18:30,6352.66667,51.99,0.0,24.3,47.0,7.6
QLD1,2002/04/22 19:00,6223.12333,43.15,0.0,24.2,51.0,5.4
QLD1,2002/04/22 19:30,5970.255,34.35,0.0,23.7,56.0,9.4
QLD1,2002/04/22 20:00,5834.28167,25.8,0.0,23.3,55.0,7.6
QLD1,2002/04/22 20:30,5633.59667,24.64,0.0,23.1,54.0,7.6
QLD1,2002/04/22 21:00,5539.97833,23.69,0.0,22.9,56.0,3.6
QLD1,2002/04/22 21:30,5432.97333,21.82,0.0,22.8,56.0,7.6
QLD1,2002/04/22 22:00,5294.66667,19.14,0.0,23.1,56.0,11.2
QLD1,2002/04/22 22:30,5281.81167,29.82,0.0,22.6,55.0,5.4
QLD1,2002/04/22 23:00,5140.79,25.89,0.0,22.2,55.0,5.4
QLD1,2002/04/22 23:30,5099.67,31.38,0.0,20.6,58.0,1.8
QLD1,2002/04/23 00:00,4918.30167,29.59,0.0,19.2,63.0,0.0
QLD1,2002/04/23 00:30,4684.05167,24.77,0.0,19.8,65.0,7.6
QLD1,2002/04/23 01:00,4539.105,22.85,0.0,19.1,69.0,5.4
QLD1,2002/04/23 01:30,4389.99667,23.24,0.0,18.8,77.0,7.6
QLD1,2002/04/23 02:00,4242.86,20.99,0.0,18.5,74.0,7.6
QLD1,2002/04/23 02:30,4148.105,18.08,0.0,18.0,74.0,5.4
QLD1,2002/04/23 03:00,4022.805,16.6,0.0,18.2,72.0,7.6
QLD1,2002/04/23 03:30,3995.68833,15.97,0.0,18.0,72.0,5.4
QLD1,2002/04/23 04:00,4027.81667,14.45,0.0,17.4,73.0,5.4
QLD1,2002/04/23 04:30,4053.65,14.35,0.0,16.5,76.0,0.0
QLD1,2002/04/23 05:00,4090.51333,15.19,0.0,17.3,75.0,7.6
QLD1,2002/04/23 05:30,4247.14667,16.55,0.0,17.2,74.0,1.8
QLD1,2002/04/23 06:00,4429.085,17.51,0.0,17.8,73.0,7.6
QLD1,2002/04/23 06:30,4793.13667,20.96,0.0,17.8,74.0,3.6
QLD1,2002/04/23 07:00,5192.62667,23.29,0.0,18.8,70.0,5.4
QLD1,2002/04/23 07:30,5504.615,21.19,0.0,19.4,68.0,7.6
QLD1,2002/04/23 08:00,5741.01667,25.44,0.0,20.9,66.0,5.4
QLD1,2002/04/23 08:30,5807.3,25.86,0.0,22.3,60.0,7.6
QLD1,2002/04/23 09:00,5840.59,25.97,0.0,23.8,57.0,7.6
QLD1,2002/04/23 09:30,5850.29833,26.17,0.0,24.7,55.0,5.4
QLD1,2002/04/23 10:00,5858.24,26.1,0.0,25.6,54.0,11.2
QLD1,2002/04/23 10:30,5826.9,30.52,0.0,26.2,52.0,9.4
QLD1,2002/04/23 11:00,5876.82,32.25,0.0,26.8,50.0,9.4
QLD1,2002/04/23 11:30,5897.67333,32.15,0.0,26.1,53.0,5.4
QLD1,2002/04/23 12:00,5929.77833,27.99,0.0,27.1,55.0,11.2
QLD1,2002/04/23 12:30,5921.75667,29.23,0.0,26.4,53.0,11.2
QLD1,2002/04/23 13:00,5917.17333,33.12,0.0,27.4,51.0,7.6
QLD1,2002/04/23 13:30,5943.455,36.63,0.0,27.3,53.0,3.6
QLD1,2002/04/23 14:00,5938.84833,35.87,0.0,27.8,48.0,9.4
QLD1,2002/04/23 14:30,5999.68167,35.33,0.0,27.7,51.0,11.2
QLD1,2002/04/23 15:00,6005.25833,33.4,0.0,26.7,51.0,13.0
QLD1,2002/04/23 15:30,6012.82,34.68,0.0,26.8,53.0,14.8
QLD1,2002/04/23 16:00,5993.30167,37.48,0.0,26.1,56.0,13.0
QLD1,2002/04/23 16:30,6010.24333,38.58,0.0,25.5,57.0,11.2
QLD1,2002/04/23 17:00,6037.67,39.38,0.0,24.5,62.0,13.0
QLD1,2002/04/23 17:30,6094.28333,40.58,0.0,23.7,68.0,9.4
QLD1,2002/04/23 18:00,6344.71167,61.23,0.0,23.1,72.0,7.6
QLD1,2002/04/23 18:30,6361.54833,60.4,0.0,22.5,74.0,5.4
QLD1,2002/04/23 19:00,6205.57667,42.57,0.0,22.2,76.0,1.8
QLD1,2002/04/23 19:30,6004.03333,33.27,0.0,21.9,79.0,5.4
QLD1,2002/04/23 20:00,5908.04167,28.24,0.0,21.1,80.0,1.8
QLD1,2002/04/23 20:30,5715.84,25.41,0.0,20.5,83.0,0.0
QLD1,2002/04/23 21:00,5587.25167,23.97,0.0,21.0,84.0,3.6
QLD1,2002/04/23 21:30,5466.27667,22.67,0.0,21.0,84.0,5.4
QLD1,2002/04/23 22:00,5362.7,21.44,0.0,20.3,86.0,0.0
QLD1,2002/04/23 22:30,5337.07833,37.84,0.0,20.0,88.0,0.0
QLD1,2002/04/23 23:00,5224.30167,36.36,0.0,20.2,86.0,0.0
QLD1,2002/04/23 23:30,5211.71833,46.15,0.0,20.5,83.0,1.8
QLD1,2002/04/24 00:00,5020.78833,46.08,0.0,19.6,85.0,0.0
QLD1,2002/04/24 00:30,4758.995,33.55,0.0,19.3,86.0,0.0
QLD1,2002/04/24 01:00,4615.90167,29.68,0.0,20.1,86.0,5.4
QLD1,2002/04/24 01:30,4460.33167,26.35,0.0,19.7,86.0,1.8
QLD1,2002/04/24 02:00,4314.25167,22.69,0.0,19.8,88.0,7.6
QLD1,2002/04/24 02:30,4208.54167,19.3,0.0,19.5,88.0,5.4
QLD1,2002/04/24 03:00,4098.72333,17.15,0.0,19.5,88.0,7.6
QLD1,2002/04/24 03:30,4058.84333,16.8,0.0,18.9,89.0,5.4
QLD1,2002/04/24 04:00,4062.77167,16.37,0.0,18.8,90.0,3.6
QLD1,2002/04/24 04:30,4086.55833,15.53,0.0,18.8,90.0,5.4
QLD1,2002/04/24 05:00,4118.58667,16.37,0.0,18.5,90.0,3.6
QLD1,2002/04/24 05:30,4281.00167,16.92,0.0,18.3,91.0,3.6
QLD1,2002/04/24 06:00,4484.10333,18.37,0.0,18.2,91.0,3.6
QLD1,2002/04/24 06:30,4863.91833,22.93,0.0,18.2,91.0,3.6
QLD1,2002/04/24 07:00,5233.055,25.29,0.0,19.5,86.0,3.6
QLD1,2002/04/24 07:30,5579.77667,23.63,0.0,20.7,79.0,5.4
QLD1,2002/04/24 08:00,5773.26333,28.25,0.0,21.6,74.0,9.4
QLD1,2002/04/24 08:30,5803.565,28.22,0.0,22.4,70.0,9.4
QLD1,2002/04/24 09:00,5791.705,28.82,0.0,23.4,66.0,9.4
QLD1,2002/04/24 09:30,5868.23167,31.12,0.0,24.4,63.0,9.4
QLD1,2002/04/24 10:00,5902.04,32.23,0.0,25.7,59.0,7.6
QLD1,2002/04/24 10:30,5886.385,32.34,0.0,26.5,53.0,9.4
QLD1,2002/04/24 11:00,5889.81167,37.77,0.0,27.5,54.0,7.6
QLD1,2002/04/24 11:30,5892.87167,38.61,0.0,27.0,49.0,11.2
QLD1,2002/04/24 12:00,5908.56333,39.41,0.0,27.7,51.0,5.4
QLD1,2002/04/24 12:30,5904.69333,39.54,0.0,27.3,48.0,9.4
QLD1,2002/04/24 13:00,5882.97667,38.78,0.0,28.5,48.0,7.6
QLD1,2002/04/24 13:30,5912.51333,38.23,0.0,27.5,52.0,11.2
QLD1,2002/04/24 14:00,5925.30833,35.76,0.0,27.8,53.0,14.8
QLD1,2002/04/24 14:30,5957.09333,39.0,0.0,27.6,51.0,14.8
QLD1,2002/04/24 15:00,5924.83167,35.45,0.0,27.2,52.0,14.8
QLD1,2002/04/24 15:30,5878.66333,32.38,0.0,26.7,53.0,13.0
QLD1,2002/04/24 16:00,5884.155,31.15,0.0,26.5,55.0,13.0
QLD1,2002/04/24 16:30,5864.67667,31.18,0.0,25.7,56.0,11.2
QLD1,2002/04/24 17:00,5832.64333,31.32,0.0,24.7,63.0,13.0
QLD1,2002/04/24 17:30,5861.17333,33.04,0.0,23.8,67.0,9.4
QLD1,2002/04/24 18:00,6155.87833,46.87,0.0,23.3,71.0,7.6
QLD1,2002/04/24 18:30,6258.73167,46.02,0.0,22.9,73.0,5.4
QLD1,2002/04/24 19:00,6110.405,40.21,0.0,22.6,75.0,3.6
QLD1,2002/04/24 19:30,5924.15167,33.99,0.0,21.7,78.0,3.6
QLD1,2002/04/24 20:00,5796.29333,27.34,0.0,21.1,80.0,0.0
QLD1,2002/04/24 20:30,5608.62833,24.85,0.0,20.7,83.0,0.0
QLD1,2002/04/24 21:00,5485.205,23.94,0.0,20.3,85.0,0.0
QLD1,2002/04/24 21:30,5415.57333,23.34,0.0,19.9,88.0,0.0
QLD1,2002/04/24 22:00,5325.795,19.04,0.0,19.5,87.0,0.0
QLD1,2002/04/24 22:30,5278.84833,38.34,0.0,19.1,90.0,0.0
QLD1,2002/04/24 23:00,5164.20333,30.72,0.0,19.0,90.0,0.0
QLD1,2002/04/24 23:30,5130.19833,35.36,0.0,19.2,92.0,3.6
QLD1,2002/04/25 00:00,4924.34667,33.2,0.0,19.5,91.0,3.6
QLD1,2002/04/25 00:30,4673.24333,24.02,0.0,19.4,89.0,0.0
QLD1,2002/04/25 01:00,4500.90667,22.2,0.0,19.6,89.0,1.8
QLD1,2002/04/25 01:30,4335.7,22.5,0.0,19.5,90.0,1.8
QLD1,2002/04/25 02:00,4181.90333,20.99,0.0,19.1,90.0,0.0
QLD1,2002/04/25 02:30,4071.12667,18.94,0.0,19.0,91.0,5.4
QLD1,2002/04/25 03:00,3950.47333,16.73,0.0,19.0,90.0,5.4
QLD1,2002/04/25 03:30,3949.78333,16.52,0.0,19.0,87.0,7.6
QLD1,2002/04/25 04:00,3936.47667,17.78,0.0,18.6,88.0,5.4
QLD1,2002/04/25 04:30,3957.50667,17.41,0.0,18.2,89.0,3.6
QLD1,2002/04/25 05:00,3968.48833,17.27,0.0,18.3,91.0,7.6
QLD1,2002/04/25 05:30,4014.17167,17.14,0.0,18.2,90.0,7.6
QLD1,2002/04/25 06:00,4068.50667,17.91,0.0,18.1,91.0,5.4
QLD1,2002/04/25 06:30,4084.54,16.38,0.0,18.1,91.0,3.6
QLD1,2002/04/25 07:00,4191.90333,16.68,0.0,19.1,86.0,7.6
QLD1,2002/04/25 07:30,4367.08,16.86,0.0,19.8,81.0,9.4
QLD1,2002/04/25 08:00,4555.07,17.94,0.0,20.7,77.0,9.4
QLD1,2002/04/25 08:30,4697.23833,19.32,0.0,22.1,72.0,9.4
QLD1,2002/04/25 09:00,4816.26833,22.18,0.0,22.8,69.0,7.6
QLD1,2002/04/25 09:30,4930.51833,24.21,0.0,24.3,66.0,5.4
QLD1,2002/04/25 10:00,4973.23,24.62,0.0,25.8,61.0,5.4
QLD1,2002/04/25 10:30,4941.21167,24.95,0.0,26.4,58.0,5.4
QLD1,2002/04/25 11:00,4906.155,24.85,0.0,26.7,54.0,9.4
QLD1,2002/04/25 11:30,4882.41833,24.45,0.0,26.5,57.0,9.4
QLD1,2002/04/25 12:00,4864.22833,24.85,0.0,27.2,53.0,5.4
QLD1,2002/04/25 12:30,4886.45333,25.0,0.0,28.3,50.0,9.4
QLD1,2002/04/25 13:00,4873.06667,24.9,0.0,27.4,52.0,9.4
QLD1,2002/04/25 13:30,4853.83333,25.02,0.0,26.2,56.0,7.6
QLD1,2002/04/25 14:00,4805.16167,23.24,0.0,27.7,54.0,11.2
QLD1,2002/04/25 14:30,4827.58333,22.5,0.0,26.8,51.0,13.0
QLD1,2002/04/25 15:00,4793.6,22.26,0.0,26.2,53.0,11.2
QLD1,2002/04/25 15:30,4811.46833,22.54,0.0,26.2,56.0,13.0
QLD1,2002/04/25 16:00,4855.565,22.25,0.0,25.9,56.0,11.2
QLD1,2002/04/25 16:30,4907.78833,22.41,0.0,25.4,59.0,11.2
QLD1,2002/04/25 17:00,5018.21167,24.33,0.0,24.5,62.0,9.4
QLD1,2002/04/25 17:30,5192.895,30.25,0.0,23.9,68.0,9.4
QLD1,2002/04/25 18:00,5557.37667,53.22,0.0,23.1,72.0,7.6
QLD1,2002/04/25 18:30,5753.41,70.61,0.0,22.2,76.0,3.6
QLD1,2002/04/25 19:00,5634.35167,41.39,0.0,21.5,78.0,1.8
QLD1,2002/04/25 19:30,5458.05833,36.18,0.0,20.7,81.0,0.0
QLD1,2002/04/25 20:00,5366.41167,32.45,0.0,21.4,84.0,7.6
QLD1,2002/04/25 20:30,5285.53667,31.26,0.0,20.3,84.0,0.0
QLD1,2002/04/25 21:00,5198.35833,30.24,0.0,19.5,84.0,0.0
QLD1,2002/04/25 21:30,5090.28167,23.78,0.0,19.1,89.0,0.0
QLD1,2002/04/25 22:00,5022.965,22.56,0.0,18.7,89.0,0.0
QLD1,2002/04/25 22:30,4998.11167,23.31,0.0,18.4,91.0,0.0
QLD1,2002/04/25 23:00,4921.30333,22.69,0.0,18.1,92.0,0.0
QLD1,2002/04/25 23:30,4884.595,25.76,0.0,18.1,92.0,0.0
QLD1,2002/04/26 00:00,4734.45167,23.75,0.0,17.7,94.0,0.0
QLD1,2002/04/26 00:30,4550.90167,21.52,0.0,17.7,94.0,0.0
QLD1,2002/04/26 01:00,4399.72833,20.99,0.0,17.7,95.0,0.0
QLD1,2002/04/26 01:30,4268.15667,20.88,0.0,17.9,95.0,0.0
QLD1,2002/04/26 02:00,4115.32,18.68,0.0,18.3,95.0,1.8
QLD1,2002/04/26 02:30,4030.22167,17.15,0.0,18.3,94.0,5.4
QLD1,2002/04/26 03:00,3985.04667,17.36,0.0,18.3,93.0,7.6
QLD1,2002/04/26 03:30,3952.35167,17.14,0.0,18.0,94.0,5.4
QLD1,2002/04/26 04:00,3938.25667,16.22,0.0,17.9,94.0,5.4
QLD1,2002/04/26 04:30,4005.04667,15.68,0.0,17.6,93.0,0.0
QLD1,2002/04/26 05:00,4007.76,16.12,0.0,17.4,94.0,7.6
QLD1,2002/04/26 05:30,4164.15333,16.69,0.0,17.2,94.0,3.6
QLD1,2002/04/26 06:00,4369.875,17.49,0.0,17.3,95.0,5.4
QLD1,2002/04/26 06:30,4719.84667,21.09,0.0,17.4,95.0,7.6
QLD1,2002/04/26 07:00,5042.745,21.61,0.0,18.2,92.0,5.4
QLD1,2002/04/26 07:30,5419.36833,19.41,0.0,19.0,87.0,9.4
QLD1,2002/04/26 08:00,5671.69667,23.3,0.0,20.1,85.0,7.6
QLD1,2002/04/26 08:30,5731.54,24.83,0.0,21.4,78.0,7.6
QLD1,2002/04/26 09:00,5742.97167,25.68,0.0,22.6,73.0,7.6
QLD1,2002/04/26 09:30,5787.5,27.18,0.0,23.9,69.0,9.4
QLD1,2002/04/26 10:00,5778.215,26.2,0.0,25.4,64.0,5.4
QLD1,2002/04/26 10:30,5764.95,25.65,0.0,26.0,59.0,5.4
QLD1,2002/04/26 11:00,5778.835,26.36,0.0,26.2,53.0,7.6
QLD1,2002/04/26 11:30,5781.42,27.42,0.0,26.7,52.0,3.6
QLD1,2002/04/26 12:00,5774.86,27.37,0.0,27.3,50.0,7.6
QLD1,2002/04/26 12:30,5788.94167,26.93,0.0,27.6,45.0,5.4
QLD1,2002/04/26 13:00,5791.45167,26.84,0.0,27.9,48.0,9.4
QLD1,2002/04/26 13:30,5764.30333,26.53,0.0,28.3,48.0,9.4
QLD1,2002/04/26 14:00,5758.48667,26.02,0.0,27.5,48.0,11.2
QLD1,2002/04/26 14:30,5763.55333,25.71,0.0,27.8,50.0,13.0
QLD1,2002/04/26 15:00,5750.44167,25.8,0.0,27.7,48.0,9.4
QLD1,2002/04/26 15:30,5735.3,25.73,0.0,27.2,49.0,11.2
QLD1,2002/04/26 16:00,5753.725,25.81,0.0,26.2,52.0,13.0
QLD1,2002/04/26 16:30,5726.65,25.57,0.0,25.7,55.0,11.2
QLD1,2002/04/26 17:00,5730.26667,25.65,0.0,24.5,62.0,9.4
QLD1,2002/04/26 17:30,5748.37167,26.41,0.0,23.6,69.0,11.2
QLD1,2002/04/26 18:00,5962.16833,38.83,0.0,23.2,72.0,7.6
QLD1,2002/04/26 18:30,5969.26333,40.1,0.0,22.9,72.0,7.6
QLD1,2002/04/26 19:00,5867.91333,33.01,0.0,22.6,73.0,5.4
QLD1,2002/04/26 19:30,5662.43833,24.64,0.0,22.3,73.0,7.6
QLD1,2002/04/26 20:00,5578.91167,22.88,0.0,22.1,74.0,3.6
QLD1,2002/04/26 20:30,5465.25167,21.81,0.0,21.8,77.0,3.6
QLD1,2002/04/26 21:00,5299.99333,18.59,0.0,21.6,77.0,5.4
QLD1,2002/04/26 21:30,5226.06,18.08,0.0,21.7,76.0,7.6
QLD1,2002/04/26 22:00,5193.78667,17.9,0.0,21.7,75.0,7.6
QLD1,2002/04/26 22:30,5180.975,36.59,0.0,21.7,74.0,9.4
QLD1,2002/04/26 23:00,5106.32333,29.17,0.0,21.5,75.0,5.4
QLD1,2002/04/26 23:30,5108.66667,36.98,0.0,21.4,75.0,5.4
QLD1,2002/04/27 00:00,4921.40167,31.81,0.0,21.0,77.0,3.6
QLD1,2002/04/27 00:30,4672.27167,24.23,0.0,20.4,77.0,1.8
QLD1,2002/04/27 01:00,4489.65833,22.34,0.0,19.4,81.0,0.0
QLD1,2002/04/27 01:30,4328.305,21.55,0.0,18.8,84.0,0.0
QLD1,2002/04/27 02:00,4174.29,20.02,0.0,19.2,89.0,7.6
QLD1,2002/04/27 02:30,4025.94167,18.13,0.0,18.9,87.0,1.8
QLD1,2002/04/27 03:00,3959.94667,16.19,0.0,18.8,87.0,3.6
QLD1,2002/04/27 03:30,3893.04167,14.29,0.0,18.4,88.0,0.0
QLD1,2002/04/27 04:00,3884.165,13.56,0.0,18.2,87.0,1.8
QLD1,2002/04/27 04:30,3848.55333,12.67,0.0,18.0,88.0,7.6
QLD1,2002/04/27 05:00,3914.63167,12.39,0.0,17.8,88.0,3.6
QLD1,2002/04/27 05:30,3952.36333,13.73,0.0,17.6,90.0,0.0
QLD1,2002/04/27 06:00,4030.48833,14.21,0.0,17.5,90.0,3.6
QLD1,2002/04/27 06:30,4138.61333,15.33,0.0,17.7,91.0,5.4
QLD1,2002/04/27 07:00,4253.82167,16.8,0.0,18.5,86.0,5.4
QLD1,2002/04/27 07:30,4534.03333,18.07,0.0,19.7,81.0,5.4
QLD1,2002/04/27 08:00,4758.37833,19.17,0.0,21.2,75.0,7.6
QLD1,2002/04/27 08:30,5025.07333,24.82,0.0,22.8,69.0,5.4
QLD1,2002/04/27 09:00,5176.0,31.76,0.0,24.1,67.0,7.6
