State,SETTLEMENTDATE,TOTALDEMAND,RRP,Precipitation,AirTemp,Humidity,WindSpeed
SA1,2002-10-06 23:30:00,1379.44833,31.14,0.0,13.0,73.0,9.4
SA1,2002-10-07 00:00:00,1461.19667,28.38,0.0,12.7,72.0,11.2
SA1,2002-10-07 00:30:00,1487.84667,29.38,0.0,12.4,73.0,9.4
SA1,2002-10-07 01:00:00,1517.37667,27.37,0.0,12.0,73.0,9.4
SA1,2002-10-07 01:30:00,1441.94667,29.28,0.0,11.8,72.0,9.4
SA1,2002-10-07 02:00:00,1334.39833,21.62,0.0,11.5,72.0,9.4
SA1,2002-10-07 02:30:00,1232.47167,17.52,0.0,11.4,68.0,11.2
SA1,2002-10-07 03:00:00,1170.07833,15.45,0.0,12.7,61.0,9.4
SA1,2002-10-07 03:30:00,1121.40667,15.88,0.0,13.5,56.0,9.4
SA1,2002-10-07 04:00:00,1079.17833,12.56,0.0,13.6,54.0,13.0
SA1,2002-10-07 04:30:00,1048.63833,11.47,0.0,13.6,58.0,16.6
SA1,2002-10-07 05:00:00,1026.50167,9.76,0.0,13.1,67.0,13.0
SA1,2002-10-07 05:30:00,1017.74167,10.21,0.0,12.7,73.0,14.8
SA1,2002-10-07 06:00:00,1028.13333,10.39,0.0,12.3,77.0,11.2
SA1,2002-10-07 06:30:00,1024.14833,12.89,0.0,12.5,81.0,9.4
SA1,2002-10-07 07:00:00,1026.36667,14.25,0.0,13.3,80.0,9.4
SA1,2002-10-07 07:30:00,1056.66667,15.47,0.0,15.0,76.0,14.8
SA1,2002-10-07 08:00:00,1072.56833,19.21,0.0,15.5,72.0,18.4
SA1,2002-10-07 08:30:00,1089.64,20.29,0.0,16.4,66.0,22.3
SA1,2002-10-07 09:00:00,1130.10667,22.26,0.0,16.7,62.0,25.9
SA1,2002-10-07 09:30:00,1161.05167,27.33,0.0,17.7,58.0,25.9
SA1,2002-10-07 10:00:00,1182.32333,27.3,0.0,17.8,49.0,27.7
SA1,2002-10-07 10:30:00,1184.68167,27.33,0.0,19.2,44.0,27.7
SA1,2002-10-07 11:00:00,1196.12833,26.95,0.0,19.2,39.0,33.5
SA1,2002-10-07 11:30:00,1207.8,27.64,0.0,19.1,38.0,35.3
SA1,2002-10-07 12:00:00,1203.69333,27.3,0.0,19.0,43.0,29.5
SA1,2002-10-07 13:00:00,1248.57167,27.18,0.0,19.5,44.0,25.9
SA1,2002-10-07 14:00:00,1256.16167,27.3,0.0,14.3,75.0,35.3
SA1,2002-10-07 15:00:00,1270.63667,27.3,0.0,15.4,60.0,27.7
SA1,2002-10-07 15:30:00,1273.195,27.37,0.0,16.4,56.0,27.7
SA1,2002-10-07 16:00:00,1278.68667,27.3,0.0,15.8,48.0,38.9
SA1,2002-10-07 17:00:00,1308.76333,29.48,0.0,14.1,71.0,25.9
SA1,2002-10-07 17:30:00,1362.88333,27.67,0.0,14.7,63.0,29.5
SA1,2002-10-07 18:30:00,1511.755,35.42,0.0,13.8,70.0,27.7
SA1,2002-10-07 19:00:00,1545.985,35.73,0.0,13.8,73.0,20.5
SA1,2002-10-07 19:30:00,1600.55833,32.39,0.0,13.9,74.0,20.5
SA1,2002-10-07 20:00:00,1590.715,26.74,0.0,14.2,70.0,20.5
SA1,2002-10-07 20:30:00,1589.82833,27.38,0.0,14.3,69.0,24.1
SA1,2002-10-07 21:30:00,1535.60667,23.45,0.0,14.3,64.0,38.9
SA1,2002-10-07 22:30:00,1477.84,22.53,0.0,13.6,71.0,25.9
SA1,2002-10-07 23:00:00,1471.82667,21.32,5.8,10.9,93.0,33.5
SA1,2002-10-07 23:30:00,1462.76667,27.29,6.0,12.1,87.0,25.9
SA1,2002-10-08 00:00:00,1535.07167,25.36,6.2,11.3,84.0,29.5
SA1,2002-10-08 00:30:00,1550.86833,25.56,6.2,11.7,81.0,25.9
SA1,2002-10-08 01:00:00,1600.30167,25.0,6.4,10.8,85.0,33.5
SA1,2002-10-08 01:30:00,1536.38667,24.9,6.6,11.2,84.0,24.1
SA1,2002-10-08 02:00:00,1437.34667,19.62,6.8,10.5,81.0,31.3
SA1,2002-10-08 02:30:00,1361.44167,19.06,6.8,10.6,79.0,29.5
SA1,2002-10-08 03:30:00,1231.51667,12.42,6.8,10.6,67.0,29.5
SA1,2002-10-08 04:00:00,1198.27167,11.22,6.8,10.5,68.0,27.7
SA1,2002-10-08 04:30:00,1175.22,11.82,6.8,10.2,68.0,24.1
SA1,2002-10-08 05:00:00,1157.255,13.46,6.8,10.4,70.0,29.5
SA1,2002-10-08 05:30:00,1164.13333,13.32,6.8,10.2,63.0,25.9
SA1,2002-10-08 06:30:00,1220.83,15.38,6.8,10.4,58.0,27.7
SA1,2002-10-08 07:00:00,1278.12667,20.18,6.8,10.6,60.0,24.1
SA1,2002-10-08 07:30:00,1379.855,18.03,6.8,10.6,73.0,25.9
SA1,2002-10-08 08:00:00,1436.15667,26.14,6.8,11.8,59.0,29.5
SA1,2002-10-08 09:00:00,1571.79667,27.96,6.8,12.4,63.0,18.4
SA1,2002-10-08 09:30:00,1606.48833,30.58,0.4,9.9,79.0,24.1
SA1,2002-10-08 10:00:00,1621.06,30.95,0.6,12.0,69.0,18.4
SA1,2002-10-08 10:30:00,1637.26,31.18,0.6,12.4,59.0,24.1
SA1,2002-10-08 11:00:00,1630.89333,34.5,0.6,13.3,62.0,20.5
SA1,2002-10-08 11:30:00,1639.98667,33.43,0.6,14.4,53.0,24.1
SA1,2002-10-08 12:00:00,1632.75,32.65,0.6,14.6,42.0,29.5
SA1,2002-10-08 12:30:00,1630.75833,33.42,0.6,14.6,43.0,27.7
SA1,2002-10-08 13:00:00,1633.19,34.81,0.6,15.0,46.0,25.9
SA1,2002-10-08 13:30:00,1631.52667,35.13,0.6,14.1,49.0,27.7
SA1,2002-10-08 14:00:00,1643.60333,35.54,0.6,14.8,47.0,24.1
SA1,2002-10-08 14:30:00,1642.51,35.74,0.6,14.6,43.0,27.7
SA1,2002-10-08 15:00:00,1636.21167,34.8,0.6,14.2,51.0,25.9
SA1,2002-10-08 15:30:00,1616.11333,32.65,0.6,13.4,53.0,25.9
SA1,2002-10-08 16:00:00,1600.085,32.28,0.6,13.3,53.0,22.3
SA1,2002-10-08 16:30:00,1597.80333,32.41,0.6,13.4,51.0,27.7
SA1,2002-10-08 17:00:00,1595.36167,33.59,0.6,13.4,49.0,22.3
SA1,2002-10-08 17:30:00,1603.09833,35.69,0.6,12.8,51.0,25.9
SA1,2002-10-08 18:00:00,1629.97333,36.88,0.6,12.5,49.0,22.3
SA1,2002-10-08 18:30:00,1675.71333,40.68,0.6,11.6,59.0,18.4
SA1,2002-10-08 19:00:00,1737.42167,44.98,0.6,11.7,63.0,16.6
SA1,2002-10-08 19:30:00,1829.355,41.56,0.6,11.7,58.0,14.8
SA1,2002-10-08 20:00:00,1844.32,38.58,0.6,10.9,72.0,16.6
SA1,2002-10-08 20:30:00,1812.555,34.08,1.0,9.7,83.0,9.4
SA1,2002-10-08 21:00:00,1788.71167,30.9,1.0,9.6,83.0,7.6
SA1,2002-10-08 21:30:00,1733.10167,27.44,1.0,8.9,85.0,5.4
SA1,2002-10-08 22:00:00,1718.5,26.89,1.0,8.6,90.0,1.8
SA1,2002-10-08 22:30:00,1689.10167,30.9,1.0,8.1,91.0,3.6
SA1,2002-10-08 23:00:00,1672.86667,28.43,1.0,7.7,94.0,3.6
SA1,2002-10-08 23:30:00,1623.16167,34.14,1.2,7.7,93.0,0.0
SA1,2002-10-09 00:00:00,1677.745,30.24,1.2,7.3,93.0,0.0
SA1,2002-10-09 00:30:00,1688.96333,29.16,1.2,6.9,93.0,1.8
SA1,2002-10-09 01:00:00,1712.71833,27.29,1.2,6.7,93.0,5.4
SA1,2002-10-09 01:30:00,1622.7,27.59,1.2,6.4,95.0,3.6
SA1,2002-10-09 02:00:00,1506.92833,25.2,1.2,6.5,95.0,0.0
SA1,2002-10-09 02:30:00,1401.74333,19.37,1.2,6.4,93.0,0.0
SA1,2002-10-09 03:00:00,1331.43167,17.18,1.2,6.4,93.0,5.4
SA1,2002-10-09 03:30:00,1274.68167,15.99,1.2,6.7,93.0,0.0
SA1,2002-10-09 04:00:00,1250.05833,14.92,1.2,7.0,93.0,0.0
SA1,2002-10-09 04:30:00,1215.21167,15.09,1.2,6.4,92.0,5.4
SA1,2002-10-09 05:00:00,1208.63333,14.52,1.2,6.0,96.0,0.0
SA1,2002-10-09 05:30:00,1208.71333,15.25,1.2,5.6,95.0,0.0
SA1,2002-10-09 06:00:00,1246.72833,18.83,1.2,5.2,97.0,0.0
SA1,2002-10-09 06:30:00,1267.73833,24.31,1.2,5.9,95.0,5.4
SA1,2002-10-09 07:00:00,1353.03833,31.66,1.2,7.6,85.0,1.8
SA1,2002-10-09 07:30:00,1443.77333,27.05,1.2,9.4,77.0,5.4
SA1,2002-10-09 08:00:00,1506.43,32.09,1.2,11.0,72.0,3.6
SA1,2002-10-09 08:30:00,1569.51667,34.48,1.2,12.3,65.0,1.8
SA1,2002-10-09 09:00:00,1618.09167,33.87,1.2,13.3,56.0,9.4
SA1,2002-10-09 09:30:00,1643.34333,38.0,0.0,13.4,54.0,9.4
SA1,2002-10-09 10:00:00,1647.60333,38.11,0.0,13.5,51.0,9.4
SA1,2002-10-09 10:30:00,1626.595,43.77,0.0,14.4,55.0,11.2
SA1,2002-10-09 11:00:00,1625.01167,42.06,0.0,13.8,56.0,14.8
SA1,2002-10-09 11:30:00,1633.16833,38.91,0.0,13.9,55.0,13.0
SA1,2002-10-09 12:00:00,1634.57167,40.8,0.0,13.4,53.0,14.8
SA1,2002-10-09 12:30:00,1640.89333,38.2,0.0,13.5,57.0,13.0
SA1,2002-10-09 13:00:00,1651.25,38.0,0.0,13.3,56.0,11.2
SA1,2002-10-09 13:30:00,1662.61833,38.08,0.0,14.3,53.0,13.0
SA1,2002-10-09 14:00:00,1677.04167,36.27,0.0,14.9,50.0,7.6
SA1,2002-10-09 14:30:00,1657.13,36.58,0.0,16.0,50.0,13.0
SA1,2002-10-09 15:00:00,1643.67833,33.6,0.0,14.8,53.0,14.8
SA1,2002-10-09 15:30:00,1622.77167,32.54,0.0,14.2,58.0,13.0
SA1,2002-10-09 16:00:00,1606.39833,30.28,0.0,14.2,56.0,11.2
SA1,2002-10-09 16:30:00,1594.52667,31.87,0.0,13.9,56.0,11.2
SA1,2002-10-09 17:00:00,1591.74167,32.31,0.0,13.7,58.0,14.8
SA1,2002-10-09 17:30:00,1617.21833,31.91,0.0,13.3,58.0,16.6
SA1,2002-10-09 18:00:00,1661.25333,37.36,0.0,12.9,62.0,13.0
SA1,2002-10-09 18:30:00,1704.02,36.49,0.0,12.4,66.0,9.4
SA1,2002-10-09 19:00:00,1763.26833,38.36,0.0,12.0,68.0,9.4
SA1,2002-10-09 19:30:00,1839.16,39.07,0.0,11.6,70.0,7.6
SA1,2002-10-09 20:00:00,1835.83,34.29,0.0,11.3,67.0,9.4
SA1,2002-10-09 20:30:00,1830.15667,34.44,0.0,11.0,67.0,9.4
SA1,2002-10-09 21:00:00,1798.51667,34.46,0.0,10.6,70.0,9.4
SA1,2002-10-09 21:30:00,1768.29667,31.64,0.0,10.4,71.0,9.4
SA1,2002-10-09 22:00:00,1754.33167,30.48,0.0,10.4,72.0,11.2
SA1,2002-10-09 22:30:00,1720.66,38.94,0.0,10.0,72.0,5.4
SA1,2002-10-09 23:00:00,1702.335,30.54,0.0,10.2,69.0,11.2
SA1,2002-10-09 23:30:00,1646.925,35.94,0.0,9.7,74.0,5.4
SA1,2002-10-10 00:00:00,1704.85333,32.78,0.0,9.8,75.0,7.6
SA1,2002-10-10 00:30:00,1712.20333,30.02,0.0,9.3,80.0,7.6
SA1,2002-10-10 01:00:00,1733.39667,28.97,0.0,9.4,79.0,1.8
SA1,2002-10-10 01:30:00,1645.55833,34.62,0.0,8.4,83.0,0.0
SA1,2002-10-10 02:00:00,1526.52167,27.47,0.0,7.5,87.0,0.0
SA1,2002-10-10 02:30:00,1425.57,23.97,0.0,7.1,88.0,0.0
SA1,2002-10-10 03:00:00,1345.18833,24.17,0.0,7.0,90.0,0.0
SA1,2002-10-10 03:30:00,1287.97,19.24,0.0,6.9,90.0,3.6
SA1,2002-10-10 04:00:00,1254.67333,16.57,0.0,6.6,91.0,1.8
SA1,2002-10-10 04:30:00,1232.95,14.94,0.0,6.3,91.0,1.8
SA1,2002-10-10 05:00:00,1213.69333,14.34,0.0,6.3,92.0,0.0
SA1,2002-10-10 05:30:00,1212.32167,16.0,0.0,6.5,91.0,1.8
SA1,2002-10-10 06:00:00,1236.12667,21.09,0.0,6.5,91.0,1.8
SA1,2002-10-10 06:30:00,1257.62333,26.61,0.0,8.3,84.0,5.4
SA1,2002-10-10 07:00:00,1357.80333,28.87,0.0,11.0,69.0,9.4
SA1,2002-10-10 07:30:00,1418.25167,24.19,0.0,12.3,61.0,11.2
SA1,2002-10-10 08:00:00,1491.45167,31.24,0.0,13.1,56.0,14.8
SA1,2002-10-10 08:30:00,1557.44333,36.24,0.0,13.9,52.0,16.6
SA1,2002-10-10 09:00:00,1594.10333,37.44,0.0,14.6,49.0,14.8
SA1,2002-10-10 09:30:00,1604.34667,35.31,0.0,15.7,47.0,11.2
SA1,2002-10-10 10:00:00,1604.76,34.95,0.0,15.8,45.0,9.4
SA1,2002-10-10 10:30:00,1586.27833,33.77,0.0,15.6,46.0,9.4
SA1,2002-10-10 11:00:00,1581.26833,31.84,0.0,16.5,42.0,11.2
SA1,2002-10-10 11:30:00,1586.645,33.7,0.0,17.1,44.0,11.2
SA1,2002-10-10 12:00:00,1585.855,33.58,0.0,17.4,43.0,13.0
SA1,2002-10-10 12:30:00,1585.32833,29.22,0.0,17.4,45.0,16.6
SA1,2002-10-10 13:00:00,1573.98333,31.18,0.0,17.9,45.0,18.4
SA1,2002-10-10 13:30:00,1569.895,31.33,0.0,18.1,44.0,13.0
SA1,2002-10-10 14:00:00,1598.97333,31.67,0.0,18.3,46.0,13.0
SA1,2002-10-10 14:30:00,1603.59,26.75,0.0,18.3,46.0,20.5
SA1,2002-10-10 15:00:00,1589.65833,29.96,0.0,18.2,46.0,22.3
SA1,2002-10-10 15:30:00,1562.38167,29.56,0.0,18.3,48.0,18.4
SA1,2002-10-10 16:00:00,1552.38167,30.52,0.0,19.0,48.0,18.4
SA1,2002-10-10 16:30:00,1535.92833,30.56,0.0,18.3,39.0,14.8
SA1,2002-10-10 17:00:00,1525.725,29.5,0.0,17.6,44.0,18.4
SA1,2002-10-10 17:30:00,1523.24667,27.71,0.0,16.1,48.0,18.4
SA1,2002-10-10 18:00:00,1531.22333,30.41,0.0,15.2,52.0,20.5
SA1,2002-10-10 18:30:00,1568.24167,32.67,0.0,14.1,57.0,22.3
SA1,2002-10-10 19:00:00,1603.83667,36.05,0.0,13.4,60.0,22.3
SA1,2002-10-10 19:30:00,1704.05333,35.01,0.0,12.8,61.0,24.1
SA1,2002-10-10 20:00:00,1753.99,36.51,0.0,12.4,65.0,24.1
SA1,2002-10-10 20:30:00,1758.21333,33.86,0.0,12.3,68.0,22.3
SA1,2002-10-10 21:00:00,1740.42667,29.25,0.0,12.1,71.0,20.5
SA1,2002-10-10 21:30:00,1729.69333,30.92,0.0,12.2,70.0,22.3
SA1,2002-10-10 22:00:00,1703.91167,25.25,0.0,12.4,69.0,22.3
SA1,2002-10-10 22:30:00,1671.845,32.23,0.0,12.3,70.0,20.5
SA1,2002-10-10 23:00:00,1654.87167,27.24,0.0,12.2,69.0,16.6
SA1,2002-10-10 23:30:00,1623.22667,32.25,0.0,12.1,71.0,16.6
SA1,2002-10-11 00:00:00,1686.24833,31.7,0.0,12.1,70.0,18.4
SA1,2002-10-11 00:30:00,1674.93,27.33,0.0,12.2,69.0,18.4
SA1,2002-10-11 01:00:00,1694.36333,27.21,0.0,12.3,66.0,16.6
SA1,2002-10-11 01:30:00,1611.14,27.84,0.0,12.2,64.0,18.4
SA1,2002-10-11 02:00:00,1483.40667,23.85,0.0,12.1,64.0,16.6
SA1,2002-10-11 02:30:00,1395.58833,18.89,0.0,12.0,62.0,14.8
SA1,2002-10-11 03:00:00,1316.195,16.47,0.0,11.5,65.0,9.4
SA1,2002-10-11 03:30:00,1264.58667,15.39,0.0,11.0,68.0,9.4
SA1,2002-10-11 04:00:00,1224.45833,14.41,0.0,10.3,70.0,7.6
SA1,2002-10-11 04:30:00,1202.73333,13.69,0.0,11.2,63.0,9.4
SA1,2002-10-11 05:00:00,1186.91833,14.0,0.0,11.2,64.0,7.6
SA1,2002-10-11 05:30:00,1191.58167,15.64,0.0,11.2,63.0,11.2
SA1,2002-10-11 06:00:00,1218.10167,15.91,0.0,11.4,62.0,11.2
SA1,2002-10-11 06:30:00,1247.785,21.57,0.0,12.5,59.0,9.4
SA1,2002-10-11 07:00:00,1315.155,24.17,0.0,13.7,55.0,7.6
SA1,2002-10-11 07:30:00,1397.235,23.39,0.0,15.5,51.0,11.2
SA1,2002-10-11 08:00:00,1463.43833,28.66,0.0,16.4,46.0,9.4
SA1,2002-10-11 08:30:00,1519.77833,30.25,0.0,17.7,43.0,14.8
SA1,2002-10-11 09:00:00,1553.95667,30.17,0.0,18.5,37.0,13.0
SA1,2002-10-11 09:30:00,1571.44,31.52,0.0,19.1,34.0,14.8
SA1,2002-10-11 10:00:00,1564.44167,31.31,0.0,19.6,32.0,14.8
SA1,2002-10-11 10:30:00,1545.895,30.96,0.0,19.7,32.0,11.2
SA1,2002-10-11 11:00:00,1541.535,30.69,0.0,20.1,31.0,11.2
SA1,2002-10-11 11:30:00,1545.24,30.66,0.0,19.8,42.0,9.4
SA1,2002-10-11 12:00:00,1536.16833,30.39,0.0,21.6,41.0,13.0
SA1,2002-10-11 12:30:00,1548.31333,30.5,0.0,21.8,39.0,9.4
SA1,2002-10-11 13:00:00,1543.31167,28.59,0.0,21.6,34.0,9.4
SA1,2002-10-11 13:30:00,1547.635,30.67,0.0,22.7,24.0,11.2
SA1,2002-10-11 14:00:00,1575.62167,31.22,0.0,22.9,30.0,16.6
SA1,2002-10-11 14:30:00,1579.96667,31.22,0.0,23.4,34.0,11.2
SA1,2002-10-11 15:00:00,1574.87667,28.28,0.0,23.6,31.0,11.2
SA1,2002-10-11 15:30:00,1547.66667,27.5,0.0,23.5,32.0,11.2
SA1,2002-10-11 16:00:00,1522.665,27.22,0.0,23.7,29.0,13.0
SA1,2002-10-11 16:30:00,1520.12,25.72,0.0,23.0,32.0,18.4
SA1,2002-10-11 17:00:00,1500.53167,26.63,0.0,21.7,33.0,18.4
SA1,2002-10-11 17:30:00,1495.635,27.32,0.0,20.5,40.0,13.0
SA1,2002-10-11 18:00:00,1491.84167,27.33,0.0,19.7,45.0,9.4
SA1,2002-10-11 18:30:00,1489.50333,26.85,0.0,18.9,52.0,9.4
SA1,2002-10-11 19:00:00,1491.51,27.89,0.0,18.4,52.0,7.6
SA1,2002-10-11 19:30:00,1550.55167,27.05,0.0,17.1,59.0,5.4
SA1,2002-10-11 20:00:00,1566.44833,27.22,0.0,16.9,49.0,9.4
SA1,2002-10-11 20:30:00,1541.485,26.32,0.0,18.0,34.0,13.0
SA1,2002-10-11 21:00:00,1515.42833,22.58,0.0,17.7,37.0,11.2
SA1,2002-10-11 21:30:00,1488.15667,18.63,0.0,17.8,35.0,13.0
SA1,2002-10-11 22:00:00,1474.835,16.25,0.0,18.1,33.0,14.8
SA1,2002-10-11 22:30:00,1471.96667,25.81,0.0,18.2,31.0,11.2
SA1,2002-10-11 23:00:00,1497.67833,28.19,0.0,17.8,33.0,13.0
SA1,2002-10-11 23:30:00,1489.145,32.92,0.0,18.3,30.0,11.2
SA1,2002-10-12 00:00:00,1568.72833,30.41,0.0,17.5,32.0,13.0
SA1,2002-10-12 00:30:00,1580.44333,27.33,0.0,16.8,36.0,9.4
SA1,2002-10-12 01:00:00,1594.26167,27.01,0.0,15.7,41.0,11.2
SA1,2002-10-12 01:30:00,1512.305,27.49,0.0,14.6,46.0,11.2
SA1,2002-10-12 02:00:00,1390.32,21.38,0.0,13.7,50.0,9.4
SA1,2002-10-12 02:30:00,1304.18167,18.53,0.0,15.2,40.0,11.2
SA1,2002-10-12 03:00:00,1229.05833,16.12,0.0,17.1,33.0,11.2
SA1,2002-10-12 03:30:00,1179.10667,15.2,0.0,18.8,27.0,14.8
SA1,2002-10-12 04:00:00,1141.90667,14.49,0.0,18.9,27.0,14.8
SA1,2002-10-12 04:30:00,1115.62833,14.4,0.0,19.0,27.0,14.8
SA1,2002-10-12 05:00:00,1091.95,13.87,0.0,19.2,26.0,14.8
SA1,2002-10-12 05:30:00,1099.06333,14.26,0.0,19.1,26.0,13.0
SA1,2002-10-12 06:00:00,1114.14167,14.19,0.0,19.1,25.0,16.6
SA1,2002-10-12 06:30:00,1116.415,14.42,0.0,19.3,25.0,13.0
SA1,2002-10-12 07:00:00,1130.555,14.6,0.0,19.8,26.0,13.0
SA1,2002-10-12 07:30:00,1159.005,16.2,0.0,20.7,25.0,13.0
SA1,2002-10-12 08:00:00,1176.065,18.43,0.0,22.0,21.0,13.0
SA1,2002-10-12 08:30:00,1227.775,24.13,0.0,23.2,18.0,18.4
SA1,2002-10-12 09:00:00,1285.83833,28.03,0.0,23.3,16.0,24.1
SA1,2002-10-12 09:30:00,1335.13667,29.9,0.0,23.1,18.0,20.5
SA1,2002-10-12 10:00:00,1346.24833,29.78,0.0,25.1,22.0,22.3
SA1,2002-10-12 10:30:00,1348.63167,28.57,0.0,25.6,12.0,24.1
SA1,2002-10-12 11:00:00,1365.685,28.37,0.0,25.3,13.0,24.1
SA1,2002-10-12 11:30:00,1363.82833,27.84,0.0,24.9,14.0,24.1
SA1,2002-10-12 12:00:00,1369.14,26.66,0.0,24.2,13.0,24.1
SA1,2002-10-12 12:30:00,1368.50667,25.57,0.0,24.1,16.0,25.9
SA1,2002-10-12 13:00:00,1369.91833,24.75,0.0,23.7,21.0,20.5
SA1,2002-10-12 13:30:00,1366.87167,24.65,0.0,22.8,23.0,18.4
SA1,2002-10-12 14:00:00,1381.55833,22.41,0.0,22.5,21.0,16.6
SA1,2002-10-12 14:30:00,1356.98167,21.61,0.0,22.3,24.0,13.0
SA1,2002-10-12 15:00:00,1347.73167,20.12,0.0,21.2,36.0,27.7
SA1,2002-10-12 17:00:00,1287.42333,19.49,0.0,14.8,73.0,40.7
SA1,2002-10-12 18:00:00,1358.31167,24.72,0.0,13.8,67.0,24.1
SA1,2002-10-12 18:30:00,1440.41167,29.73,0.0,13.5,66.0,22.3
SA1,2002-10-12 19:00:00,1483.66833,36.28,0.0,13.3,67.0,13.0
SA1,2002-10-12 19:30:00,1510.50167,30.79,0.0,13.1,68.0,16.6
SA1,2002-10-12 20:00:00,1505.185,27.43,0.0,13.0,69.0,13.0
SA1,2002-10-12 20:30:00,1475.40833,26.29,0.0,13.0,65.0,18.4
SA1,2002-10-12 21:00:00,1456.19,26.01,0.0,13.2,68.0,16.6
SA1,2002-10-12 21:30:00,1420.20333,23.92,0.0,12.9,70.0,18.4
SA1,2002-10-12 22:00:00,1397.46,20.72,0.0,12.8,69.0,20.5
SA1,2002-10-12 22:30:00,1379.97333,22.22,0.0,12.7,69.0,18.4
SA1,2002-10-12 23:00:00,1402.50833,22.22,0.0,12.6,70.0,18.4
SA1,2002-10-12 23:30:00,1396.97333,29.5,0.0,12.7,71.0,18.4
SA1,2002-10-13 00:00:00,1488.78667,25.18,0.0,12.6,72.0,14.8
SA1,2002-10-13 00:30:00,1506.65333,23.77,0.0,12.2,73.0,16.6
SA1,2002-10-13 01:00:00,1551.025,25.87,0.0,12.4,72.0,18.4
SA1,2002-10-13 01:30:00,1465.87333,23.73,0.0,12.4,73.0,24.1
SA1,2002-10-13 02:00:00,1364.96667,20.79,0.0,12.1,75.0,16.6
SA1,2002-10-13 02:30:00,1267.77333,18.35,0.0,12.1,71.0,18.4
SA1,2002-10-13 03:00:00,1187.91333,16.39,0.0,12.0,72.0,18.4
SA1,2002-10-13 03:30:00,1137.18333,14.54,0.0,11.9,74.0,14.8
SA1,2002-10-13 04:00:00,1092.44167,13.51,0.0,11.5,81.0,13.0
SA1,2002-10-13 04:30:00,1056.47333,13.33,0.0,11.8,77.0,18.4
SA1,2002-10-13 05:00:00,1049.705,12.64,0.0,11.7,75.0,16.6
SA1,2002-10-13 05:30:00,1027.13833,10.61,0.0,11.8,76.0,16.6
SA1,2002-10-13 06:00:00,1037.65,10.72,0.0,11.7,71.0,14.8
SA1,2002-10-13 06:30:00,1018.57167,11.77,0.0,12.2,70.0,14.8
SA1,2002-10-13 07:00:00,1035.695,12.68,0.0,12.9,65.0,18.4
SA1,2002-10-13 07:30:00,1056.88167,13.23,0.0,12.9,66.0,22.3
SA1,2002-10-13 08:00:00,1076.3,14.25,0.0,14.3,54.0,22.3
SA1,2002-10-13 08:30:00,1111.755,15.98,0.0,13.9,62.0,29.5
SA1,2002-10-13 09:00:00,1143.695,17.82,0.0,14.1,61.0,37.1
SA1,2002-10-13 09:30:00,1185.51667,21.85,0.0,15.4,53.0,25.9
SA1,2002-10-13 10:00:00,1213.15333,24.84,0.0,15.9,52.0,29.5
SA1,2002-10-13 10:30:00,1219.66667,24.76,0.6,12.6,82.0,25.9
SA1,2002-10-13 11:00:00,1229.86667,24.8,0.6,15.0,65.0,25.9
SA1,2002-10-13 11:30:00,1243.01,26.17,0.6,16.2,55.0,27.7
SA1,2002-10-13 12:00:00,1255.80833,26.42,0.6,15.9,51.0,29.5
SA1,2002-10-13 12:30:00,1260.31,27.24,0.6,16.2,52.0,25.9
SA1,2002-10-13 13:00:00,1289.68833,26.05,0.6,16.8,50.0,31.3
SA1,2002-10-13 14:00:00,1292.56833,21.32,0.8,15.6,57.0,31.3
SA1,2002-10-13 14:30:00,1282.955,20.06,0.8,15.5,57.0,27.7
SA1,2002-10-13 15:00:00,1279.44167,19.02,0.8,15.5,60.0,22.3
SA1,2002-10-13 15:30:00,1269.88167,17.98,0.8,15.2,56.0,27.7
SA1,2002-10-13 16:30:00,1245.15667,18.66,0.8,15.4,51.0,29.5
SA1,2002-10-13 17:00:00,1268.72833,19.99,0.8,14.6,59.0,24.1
SA1,2002-10-13 18:00:00,1334.83167,27.51,0.8,14.0,58.0,22.3
SA1,2002-10-13 18:30:00,1403.33667,29.88,0.8,13.6,55.0,25.9
SA1,2002-10-13 19:00:00,1467.81,36.04,0.8,13.4,59.0,24.1
SA1,2002-10-13 19:30:00,1568.48833,36.35,0.8,13.1,59.0,20.5
SA1,2002-10-13 20:00:00,1595.42,34.31,0.8,13.0,62.0,20.5
SA1,2002-10-13 20:30:00,1586.32167,29.89,0.8,13.3,58.0,25.9
SA1,2002-10-13 21:00:00,1550.01,27.92,0.8,13.1,60.0,22.3
SA1,2002-10-13 21:30:00,1536.46333,30.98,0.8,13.1,59.0,20.5
SA1,2002-10-13 22:00:00,1492.17667,24.84,0.8,13.1,61.0,20.5
SA1,2002-10-13 22:30:00,1458.16167,26.75,0.8,13.0,68.0,16.6
SA1,2002-10-13 23:00:00,1459.40333,25.96,0.8,12.4,79.0,18.4
SA1,2002-10-13 23:30:00,1441.74833,30.15,0.8,12.4,73.0,20.5
SA1,2002-10-14 00:00:00,1496.30167,25.47,0.8,12.4,71.0,16.6
SA1,2002-10-14 00:30:00,1520.66333,23.45,0.8,12.1,72.0,14.8
SA1,2002-10-14 01:00:00,1556.57833,25.87,0.8,12.4,72.0,13.0
SA1,2002-10-14 01:30:00,1491.48333,24.3,0.8,12.8,70.0,22.3
SA1,2002-10-14 02:00:00,1393.94167,20.74,0.8,12.8,73.0,16.6
SA1,2002-10-14 02:30:00,1295.665,17.32,0.8,12.8,76.0,14.8
